,High Date,High Price,Min Price,Min Date,Drawdown %
438,3840,88.23999786376953,88.1500015258789,3841,0.10199041258995385
439,3842,88.51000213623047,88.30000305175781,3844,0.2372602863001127
440,3845,88.77999877929688,88.77999877929688,3845,0.0
441,3846,88.87999725341797,88.87999725341797,3846,0.0
442,3847,88.88999938964844,88.88999938964844,3847,0.0
443,3848,89.04000091552734,88.93000030517578,3850,0.12354066624046937
444,3851,89.11000061035156,89.11000061035156,3851,0.0
445,3852,89.2300033569336,89.2300033569336,3852,0.0
446,3853,89.51000213623047,89.51000213623047,3853,0.0
447,3854,89.70999908447266,89.70999908447266,3854,0.0
448,3855,89.91999816894531,89.55000305175781,3858,0.4114714465322144
449,3859,89.94000244140625,89.94000244140625,3859,0.0
450,3860,90.2699966430664,81.5999984741211,3891,9.60451810276128
451,3954,90.6500015258789,89.9000015258789,3958,0.8273579562884936
452,3963,90.8499984741211,90.8499984741211,3963,0.0
453,3964,91.37000274658203,91.19000244140625,3967,0.19700153197435982
454,3968,91.37999725341797,91.37999725341797,3968,0.0
455,3969,91.68000030517578,91.68000030517578,3969,0.0
456,3970,91.80000305175781,91.77999877929688,3971,0.02179114574719445
457,3972,91.94000244140625,91.94000244140625,3972,0.0
458,3973,91.9800033569336,91.66999816894531,3974,0.33703541712788226
459,3975,92.19999694824219,92.19999694824219,3975,0.0
460,3976,92.51000213623047,91.83000183105469,3985,0.735055982567605
461,3987,92.55000305175781,92.55000305175781,3987,0.0
462,3988,92.62999725341797,90.58999633789062,4002,2.2023113203234703
463,4023,92.8499984741211,92.8499984741211,4023,0.0
464,4024,93.05999755859375,93.05999755859375,4024,0.0
465,4025,93.13999938964844,93.13999938964844,4025,0.0
466,4026,93.33000183105469,93.33000183105469,4026,0.0
467,4027,93.41000366210938,93.19000244140625,4028,0.23552211977095316
468,4030,93.5,93.5,4030,0.0
469,4031,93.7699966430664,93.7699966430664,4031,0.0
470,4032,93.94999694824219,92.16000366210938,4042,1.905261675653842
471,4048,94.05999755859375,73.19999694824219,4215,22.17733484136764
472,4358,94.31999969482422,94.31999969482422,4358,0.0
473,4359,94.44000244140625,94.44000244140625,4359,0.0
474,4360,94.58000183105469,88.43000030517578,4379,6.50243329119877
475,4418,94.75,94.75,4418,0.0
476,4419,95.37000274658203,95.37000274658203,4419,0.0
477,4420,95.77999877929688,95.66000366210938,4421,0.12528201995909535
478,4422,95.83000183105469,92.63999938964844,4438,3.3288139209577863
479,4449,95.98999786376953,95.98999786376953,4449,0.0
480,4450,96.19999694824219,96.19999694824219,4450,0.0
481,4451,96.2699966430664,96.2699966430664,4451,0.0
482,4452,96.52999877929688,96.12999725341797,4454,0.4143805355197995
483,4455,96.75,96.75,4455,0.0
484,4456,97.0,97.0,4456,0.0
485,4457,97.58999633789062,87.72000122070312,4567,10.113736538132589
486,4604,97.97000122070312,97.45999908447266,4605,0.520569694677818
487,4606,97.97000122070312,97.97000122070312,4606,0.0
488,4607,98.58999633789062,98.58999633789062,4607,0.0
489,4608,98.66000366210938,98.3499984741211,4609,0.3142156664112709
490,4610,98.9000015258789,98.9000015258789,4610,0.0
491,4611,98.91000366210938,96.44999694824219,4619,2.4871161892490874
492,4628,99.98999786376953,99.98999786376953,4628,0.0
493,4629,100.37999725341797,99.88999938964844,4630,0.488142934027473
494,4631,100.6500015258789,100.6500015258789,4631,0.0
495,4632,101.2699966430664,101.2699966430664,4632,0.0
496,4633,101.41000366210938,101.41000366210938,4633,0.0
497,4634,101.66000366210938,99.4000015258789,4645,2.223098617763295
498,4648,101.94000244140625,101.94000244140625,4648,0.0
499,4649,102.2300033569336,102.2300033569336,4649,0.0
500,4650,102.38999938964844,96.62999725341797,4663,5.625551489956158
501,4693,102.58999633789062,102.30999755859375,4695,0.27292990475861845
502,4696,102.66999816894531,102.66999816894531,4696,0.0
503,4697,102.86000061035156,102.86000061035156,4697,0.0
504,4698,103.22000122070312,103.22000122070312,4698,0.0
505,4699,103.70999908447266,103.69999694824219,4700,0.00964433161581838
506,4701,103.73999786376953,103.18000030517578,4703,0.5398087238531988
507,4706,104.01000213623047,104.01000213623047,4706,0.0
508,4707,104.81999969482422,104.81999969482422,4707,0.0
509,4708,104.98999786376953,103.05999755859375,4715,1.8382706395327926
510,4721,105.12999725341797,105.12999725341797,4721,0.0
511,4722,105.19999694824219,105.19999694824219,4722,0.0
